age,gender,height_cm,weight_kg,mod_act_hr_per_week,vig_act_hr_per_week
1.0,Female,162.56,65.77089365,3.0,0.0
11.0,Female,157.48000000000002,74.84274105,3.0,0.0
7.0,Female,129.54,31.751465900000003,3.0,0.0
55.0,Male,175.26,97.52235955,4.0,0.0
53.0,Female,154.94,53.523899660000005,3.0,0.0
41.0,Male,185.42,79.37866475,3.0,3.0
41.0,Female,152.4,53.523899660000005,6.0,7.0
12.0,Female,154.94,36.74098197,7.0,4.0
29.0,Male,195.57999999999998,104.32624510000001,5.0,3.0
37.0,Female,167.64000000000001,68.0388555,7.0,1.0
1.0,Male,53.34,10.886216880000001,14.0,0.0
71.0,Male,172.72,90.718474,30.0,
46.0,Male,185.42,95.2543977,12.0,4.0
51.0,Female,160.02,63.502931800000006,6.0,2.0
25.0,Male,167.64000000000001,68.0388555,12.0,6.0
42.0,Male,182.88,92.98643585,5.0,2.0
39.0,Female,162.56,65.77089365,5.0,4.0
9.0,Female,121.92,39.00894382,5.0,6.0
49.0,Male,193.04,111.13013065000001,20.0,0.0
43.0,Female,170.18,77.1107029,20.0,0.0
15.0,Male,187.96,86.1825503,40.0,10.0
8.0,Male,134.62,38.55535145,40.0,10.0
12.0,Female,152.4,49.895160700000005,40.0,10.0
70.0,Male,182.88,167.82917690000002,10.0,
75.0,Male,154.94,104.77983747,30.0,0.0
70.0,Female,152.4,63.502931800000006,32.0,0.0
83.0,Female,165.1,62.59574706,12.0,4.0
65.0,Male,180.34,83.91458845000001,4.0,4.0
63.0,Female,162.56,76.20351816,2.0,4.0
75.0,Female,154.94,58.9670081,40.0,25.0
74.0,Female,170.18,95.2543977,4.0,0.0
60.0,Male,187.96,108.8621688,10.0,
59.0,Female,170.18,68.0388555,30.0,
66.0,Female,167.64000000000001,65.77089365,14.0,
75.0,Male,182.88,81.6466266,7.0,
82.0,Male,193.04,72.57477920000001,40.0,0.0
75.0,Female,167.64000000000001,54.4310844,30.0,0.0
55.0,Female,162.56,65.77089365,4.0,
22.0,Female,157.48000000000002,45.359237,2.0,4.0
26.0,Male,165.1,65.77089365,2.0,
23.0,Female,165.1,56.69904625,20.0,20.0
79.0,Male,154.94,99.79032140000001,14.0,
66.0,Female,165.1,90.718474,10.0,4.0
58.0,Male,185.42,94.34721296000001,45.0,
50.0,Female,167.64000000000001,65.77089365,25.0,
82.0,Male,175.26,77.1107029,5.0,
70.0,Male,154.94,111.13013065000001,6.0,1.0
78.0,Male,190.5,136.077711,20.0,0.0
80.0,Female,162.56,81.6466266,5.0,0.0
84.0,Male,162.56,83.91458845000001,5.0,0.0
79.0,Female,165.1,124.73790175,2.0,
26.0,Female,175.26,79.37866475,12.0,3.0
26.0,Male,175.26,77.1107029,12.0,3.0
80.0,Male,162.56,72.57477920000001,14.0,3.0
76.0,Female,157.48000000000002,52.163122550000004,14.0,3.0
77.0,Male,175.26,84.82177319,17.0,
72.0,Male,175.26,76.20351816,20.0,6.0
56.0,Male,154.94,81.6466266,2.0,
21.0,Female,172.72,79.37866475,,3.0
55.0,Female,170.18,90.718474,4.0,1.0
21.0,Male,182.88,81.6466266,,3.0
61.0,Male,190.5,96.16158244,12.0,6.0
48.0,Female,162.56,52.163122550000004,8.0,
48.0,Male,154.94,81.6466266,10.0,
41.0,Male,180.34,72.57477920000001,4.0,4.0
60.0,Male,185.42,97.52235955,8.0,10.0
57.0,Female,160.02,70.30681735,4.0,2.0
30.0,Female,165.1,61.23496995,4.0,2.0
74.0,Male,172.72,78.01788764,,
67.0,Male,157.48000000000002,83.91458845000001,,
54.0,Female,175.26,86.1825503,15.0,0.0
71.0,Male,182.88,115.66605435000001,0.0,0.0
71.0,Female,165.1,86.1825503,4.0,4.0
81.0,Male,154.94,72.57477920000001,8.0,
79.0,Female,152.4,66.22448602,8.0,
63.0,Female,152.4,49.895160700000005,40.0,
50.0,Female,172.72,72.57477920000001,5.0,2.0
73.0,Male,172.72,63.502931800000006,60.0,
69.0,Female,152.4,48.08079122,56.0,
45.0,Female,172.72,81.6466266,35.0,5.0
48.0,Male,182.88,108.8621688,,
46.0,Male,185.42,86.1825503,5.0,2.0
37.0,Female,175.26,72.57477920000001,2.0,0.0
17.0,Male,154.94,77.1107029,10.0,2.0
6.0,Female,137.16,20.41165665,5.0,0.0
73.0,Male,154.94,90.718474,30.0,7.0
70.0,Female,165.1,72.57477920000001,50.0,
49.0,Male,193.04,90.718474,40.0,10.0
53.0,Female,165.1,73.93555631000001,20.0,2.0
14.0,Male,162.56,63.502931800000006,10.0,5.0
71.0,Female,157.48000000000002,47.62719885,12.0,0.0
55.0,Male,182.88,95.2543977,2.0,
91.0,Male,170.18,72.57477920000001,2.0,0.0
87.0,Female,162.56,52.163122550000004,3.0,0.0
65.0,Male,182.88,95.2543977,,4.0
65.0,Female,165.1,86.1825503,1.0,
84.0,Female,152.4,56.69904625,30.0,0.0
33.0,Male,180.34,88.45051215000001,2.0,2.0
60.0,Female,157.48000000000002,84.36818082,28.0,0.0
71.0,Male,154.94,90.718474,5.0,2.0
70.0,Female,167.64000000000001,77.1107029,6.0,2.0
50.0,Male,182.88,83.91458845000001,10.0,1.0
58.0,Female,157.48000000000002,40.8233133,84.0,5.0
77.0,Female,154.94,54.4310844,10.0,
42.0,Female,162.56,86.63614267,15.0,1.0
19.0,Female,157.48000000000002,62.59574706,15.0,5.0
18.0,Male,187.96,71.21400209000001,15.0,5.0
85.0,Male,154.94,76.20351816,,
31.0,Male,175.26,77.1107029,20.0,4.0
30.0,Female,170.18,65.77089365,3.0,2.0
15.0,Female,180.34,54.4310844,2.0,
37.0,Female,180.34,65.77089365,1.0,
44.0,Male,187.96,81.6466266,1.0,
13.0,Male,170.18,49.895160700000005,2.0,
11.0,Unknown,160.02,45.359237,2.0,
9.0,Female,142.24,40.8233133,2.0,
7.0,Unknown,121.92,22.6796185,2.0,
46.0,Female,167.64000000000001,81.6466266,20.0,1.0
41.0,Male,154.94,99.79032140000001,15.0,1.0
79.0,Female,154.94,79.37866475,2.0,0.0
46.0,Female,162.56,61.68856232,6.0,3.0
19.0,Female,160.02,54.4310844,3.0,0.0
49.0,Female,162.56,64.41011654,10.0,0.0
16.0,Male,154.94,77.1107029,5.0,0.0
13.0,Male,180.34,77.1107029,7.0,0.0
54.0,Male,167.64000000000001,58.9670081,5.0,0.0
28.0,Female,167.64000000000001,61.23496995,8.0,8.0
28.0,Male,175.26,70.30681735,8.0,15.0
60.0,Male,172.72,68.0388555,16.0,10.0
60.0,Female,165.1,56.69904625,20.0,2.0
30.0,Male,175.26,90.718474,30.0,5.0
2.0,Male,60.96,11.33980925,40.0,40.0
56.0,Male,180.34,90.718474,20.0,6.0
56.0,Male,187.96,95.2543977,22.0,2.0
55.0,Female,157.48000000000002,52.163122550000004,21.0,2.0
46.0,Male,182.88,81.6466266,20.0,5.0
46.0,Female,170.18,108.8621688,15.0,
8.0,Female,132.08,23.586803240000002,20.0,2.0
90.0,Male,132.08,45.359237,3.0,0.0
52.0,Female,172.72,81.6466266,7.0,3.0
88.0,Female,157.48000000000002,56.24545388,7.0,0.0
35.0,Male,187.96,87.08973504000001,4.0,1.0
34.0,Female,170.18,63.502931800000006,14.0,0.0
3.0,Male,104.14,16.78291769,40.0,0.0
79.0,Male,175.26,72.57477920000001,100.0,
77.0,Female,165.1,70.30681735,100.0,
31.0,Male,187.96,85.27536556,3.0,0.0
28.0,Female,172.72,83.91458845000001,3.0,3.0
50.0,Female,157.48000000000002,65.77089365,20.0,2.0
51.0,Female,172.72,79.37866475,10.0,
44.0,Male,175.26,65.77089365,5.0,
60.0,Female,172.72,81.6466266,70.0,10.0
74.0,Female,149.86,56.69904625,28.0,
57.0,Male,154.94,83.91458845000001,5.0,
46.0,Female,157.48000000000002,81.6466266,2.0,
24.0,Female,157.48000000000002,49.895160700000005,2.0,2.0
16.0,Male,154.94,74.84274105,1.0,5.0
18.0,Female,152.4,45.359237,1.0,5.0
38.0,Male,182.88,90.718474,3.0,2.0
27.0,Female,175.26,70.30681735,6.0,1.0
27.0,Male,185.42,77.1107029,6.0,1.0
70.0,Male,180.34,90.718474,10.0,
67.0,Female,154.94,113.3980925,10.0,
56.0,Male,185.42,117.9340162,40.0,40.0
47.0,Female,172.72,104.32624510000001,80.0,
23.0,Female,162.56,68.0388555,80.0,
28.0,Male,175.26,72.57477920000001,80.0,10.0
21.0,Female,152.4,58.9670081,80.0,20.0
85.0,Male,167.64000000000001,70.76040972,12.0,
34.0,Female,175.26,74.84274105,4.0,0.0
65.0,Male,175.26,79.37866475,40.0,8.0
60.0,Male,180.34,82.55381134000001,10.0,
38.0,Female,175.26,83.91458845000001,4.0,2.0
17.0,Male,182.88,67.13167076,18.0,10.0
13.0,Male,154.94,45.81282937,50.0,20.0
11.0,Female,124.46000000000001,44.45205226,10.0,3.0
41.0,Male,187.96,102.05828325,6.0,1.0
71.0,Female,154.94,88.45051215000001,25.0,0.0
51.0,Female,170.18,65.77089365,5.0,
62.0,Male,175.26,81.6466266,10.0,3.0
63.0,Female,157.48000000000002,83.91458845000001,20.0,10.0
70.0,Male,154.94,88.45051215000001,7.0,
70.0,Female,160.02,83.91458845000001,10.0,
60.0,Male,182.88,88.45051215000001,5.0,5.0
56.0,Female,157.48000000000002,53.97749203,5.0,5.0
71.0,Female,154.94,72.57477920000001,7.0,
63.0,Male,170.18,72.57477920000001,20.0,
61.0,Female,160.02,70.30681735,10.0,
65.0,Male,175.26,86.1825503,30.0,8.0
63.0,Female,162.56,68.0388555,30.0,
28.0,Female,154.94,49.895160700000005,40.0,0.0
6.0,Female,93.98,16.329325320000002,28.0,0.0
5.0,Male,106.67999999999999,17.69010243,28.0,0.0
3.0,Female,93.98,11.793401620000001,28.0,0.0
42.0,Male,172.72,83.91458845000001,60.0,4.0
69.0,Male,182.88,95.2543977,28.0,14.0
60.0,Female,172.72,90.718474,28.0,7.0
61.0,Male,182.88,106.59420695,20.0,
55.0,Female,175.26,65.77089365,20.0,
53.0,Female,162.56,62.142154690000005,20.0,20.0
78.0,Unknown,149.86,40.8233133,,
54.0,Male,175.26,86.1825503,6.0,2.0
65.0,Female,193.04,115.66605435000001,40.0,15.0
56.0,Male,154.94,124.73790175,3.0,2.0
55.0,Female,180.34,120.20197805000001,1.0,2.0
83.0,Male,175.26,80.73944186,,
83.0,Female,160.02,60.781377580000004,,
49.0,Male,154.94,72.57477920000001,15.0,5.0
47.0,Female,160.02,68.0388555,10.0,
23.0,Female,160.02,49.895160700000005,10.0,3.0
58.0,Male,185.42,90.718474,11.0,
58.0,Female,167.64000000000001,58.9670081,7.0,
68.0,Male,185.42,106.14061458,21.0,
67.0,Female,170.18,65.77089365,56.0,4.0
61.0,Female,162.56,65.77089365,50.0,20.0
61.0,Male,182.88,117.9340162,20.0,10.0
44.0,Female,165.1,61.23496995,5.0,4.0
19.0,Male,182.88,77.1107029,5.0,5.0
18.0,Male,182.88,73.48196394,5.0,5.0
57.0,Female,162.56,70.76040972,20.0,
68.0,Male,182.88,91.17206637000001,5.0,3.0
65.0,Female,170.18,62.59574706,8.0,0.0
76.0,Male,154.94,90.718474,24.0,0.0
52.0,Male,180.34,81.6466266,12.0,0.0
51.0,Female,165.1,61.23496995,48.0,0.0
86.0,Female,162.56,68.0388555,15.0,
55.0,Female,162.56,58.9670081,3.0,1.0
50.0,Male,187.96,99.79032140000001,3.0,2.0
70.0,Female,165.1,58.9670081,4.0,
87.0,Female,127.0,68.0388555,,
73.0,Male,187.96,95.2543977,10.0,10.0
67.0,Female,170.18,63.502931800000006,15.0,10.0
70.0,Male,185.42,95.2543977,5.0,
68.0,Female,165.1,70.30681735,5.0,
49.0,Female,152.4,58.9670081,5.0,
64.0,Male,170.18,99.79032140000001,20.0,4.0
56.0,Male,175.26,83.91458845000001,3.0,3.0
54.0,Female,162.56,58.9670081,3.0,3.0
45.0,Male,187.96,95.2543977,55.0,3.0
16.0,Male,180.34,74.84274105,30.0,1.0
16.0,Male,170.18,52.163122550000004,10.0,
71.0,Male,187.96,127.00586360000001,,
57.0,Male,154.94,90.718474,25.0,10.0
53.0,Female,170.18,68.0388555,10.0,
26.0,Female,170.18,61.23496995,10.0,5.0
34.0,Male,187.96,121.56275516000001,2.0,1.0
34.0,Female,165.1,65.77089365,3.0,5.0
46.0,Male,154.94,106.59420695,7.0,0.0
55.0,Female,165.1,86.1825503,7.0,0.0
81.0,Male,175.26,90.718474,3.0,
75.0,Female,167.64000000000001,77.1107029,20.0,2.0
62.0,Male,182.88,104.32624510000001,20.0,6.0
54.0,Female,154.94,72.57477920000001,4.0,1.0
55.0,Male,172.72,86.1825503,4.0,2.0
73.0,Male,172.72,71.21400209000001,4.0,0.0
68.0,Female,165.1,59.874192840000006,14.0,0.0
48.0,Male,154.94,111.13013065000001,24.0,24.0
46.0,Female,162.56,61.23496995,40.0,
22.0,Female,162.56,77.1107029,24.0,
18.0,Female,154.94,54.4310844,20.0,6.0
11.0,Female,124.46000000000001,49.895160700000005,20.0,6.0
80.0,Male,180.34,81.6466266,1.0,0.0
78.0,Male,154.94,81.6466266,7.0,
59.0,Male,180.34,88.45051215000001,15.0,5.0
59.0,Female,162.56,58.9670081,20.0,5.0
62.0,Male,154.94,78.92507238,,
79.0,Female,154.94,65.77089365,,
82.0,Male,152.4,66.67807839000001,2.0,
83.0,Male,185.42,104.32624510000001,7.0,
55.0,Female,167.64000000000001,79.37866475,4.0,2.0
56.0,Male,172.72,77.1107029,8.0,3.0
70.0,Female,167.64000000000001,72.57477920000001,10.0,0.0
52.0,Male,180.34,77.1107029,30.0,25.0
79.0,Male,182.88,83.91458845000001,25.0,5.0
50.0,Male,170.18,113.3980925,5.0,2.0
45.0,Female,162.56,90.718474,5.0,0.0
14.0,Male,167.64000000000001,99.79032140000001,20.0,5.0
11.0,Male,152.4,63.502931800000006,20.0,5.0
76.0,Female,157.48000000000002,68.0388555,10.0,
54.0,Male,182.88,79.37866475,20.0,2.0
39.0,Female,180.34,74.84274105,5.0,10.0
55.0,Female,157.48000000000002,53.523899660000005,1.0,
20.0,Female,157.48000000000002,55.33826914,3.0,
75.0,Male,172.72,86.1825503,14.0,
47.0,Male,195.57999999999998,113.3980925,5.0,
21.0,Female,160.02,62.142154690000005,8.0,5.0
46.0,Female,162.56,80.28584949,10.0,7.0
75.0,Female,152.4,68.0388555,30.0,3.0
64.0,Female,170.18,63.04933943,5.0,0.0
74.0,Male,167.64000000000001,69.39963261,25.0,6.0
70.0,Female,165.1,63.502931800000006,25.0,4.0
48.0,Male,175.26,78.01788764,5.0,2.0
46.0,Female,162.56,56.69904625,10.0,0.0
13.0,Male,160.02,50.34875307,1.0,1.0
47.0,Male,185.42,81.6466266,30.0,15.0
39.0,Female,154.94,61.23496995,30.0,8.0
11.0,Female,124.46000000000001,35.38020486,20.0,8.0
77.0,Male,175.26,74.38914868,4.0,3.0
69.0,Male,175.26,71.21400209000001,28.0,0.0
64.0,Female,157.48000000000002,58.9670081,14.0,0.0
77.0,Female,175.26,149.6854821,2.0,
49.0,Female,167.64000000000001,65.77089365,10.0,
75.0,Male,182.88,96.16158244,20.0,5.0
74.0,Female,162.56,63.502931800000006,10.0,0.0
82.0,Male,170.18,59.874192840000006,,
80.0,Female,152.4,83.46099608,6.0,
64.0,Male,185.42,90.718474,20.0,10.0
62.0,Female,167.64000000000001,63.502931800000006,30.0,15.0
66.0,Male,175.26,75.29633342000001,60.0,27.0
64.0,Female,162.56,53.523899660000005,30.0,6.0
73.0,Female,165.1,68.0388555,10.0,0.0
49.0,Female,157.48000000000002,47.62719885,5.0,0.0
22.0,Female,165.1,52.163122550000004,10.0,10.0
19.0,Male,185.42,81.6466266,2.0,0.0
68.0,Male,170.18,97.06876718000001,35.0,
38.0,Male,185.42,104.32624510000001,60.0,
64.0,Female,165.1,74.38914868,30.0,
48.0,Female,172.72,131.5417873,4.0,
58.0,Male,185.42,140.6136347,4.0,
31.0,Male,154.94,72.57477920000001,2.0,
41.0,Female,167.64000000000001,90.718474,2.0,2.0
5.0,Male,121.92,29.48350405,2.0,
3.0,Female,106.67999999999999,15.875732950000002,2.0,
71.0,Male,170.18,67.58526313,40.0,
69.0,Female,152.4,68.49244787,40.0,
69.0,Male,170.18,77.1107029,30.0,
65.0,Female,154.94,88.45051215000001,5.0,
55.0,Male,154.94,129.27382545,5.0,40.0
55.0,Female,154.94,55.33826914,20.0,40.0
23.0,Male,170.18,81.6466266,20.0,0.0
5.0,Female,91.44,16.329325320000002,60.0,0.0
1.0,Female,60.96,9.979032140000001,30.0,0.0
25.0,Female,160.02,81.6466266,20.0,0.0
48.0,Male,180.34,97.52235955,3.0,2.0
47.0,Female,175.26,83.91458845000001,4.0,1.0
17.0,Female,167.64000000000001,62.142154690000005,2.0,5.0
15.0,Female,165.1,71.66759446,4.0,1.0
77.0,Male,180.34,95.2543977,4.0,
75.0,Female,154.94,63.502931800000006,4.0,
53.0,Male,190.5,99.79032140000001,6.0,0.0
50.0,Female,157.48000000000002,72.57477920000001,3.0,0.0
25.0,Male,182.88,77.1107029,4.0,2.0
56.0,Male,185.42,99.79032140000001,10.0,5.0
57.0,Female,172.72,72.57477920000001,7.0,5.0
43.0,Male,185.42,86.1825503,10.0,0.0
11.0,Male,157.48000000000002,54.4310844,11.0,
49.0,Female,162.56,79.83225712000001,12.0,0.0
14.0,Female,165.1,68.0388555,10.0,0.0
30.0,Female,170.18,68.0388555,2.0,0.0
35.0,Male,182.88,95.2543977,4.0,0.0
60.0,Male,180.34,99.79032140000001,15.0,5.0
58.0,Female,167.64000000000001,72.57477920000001,10.0,0.0
53.0,Male,198.12,99.79032140000001,10.0,1.0
80.0,Male,172.72,83.91458845000001,20.0,
74.0,Female,170.18,77.1107029,15.0,
39.0,Male,154.94,86.1825503,15.0,5.0
37.0,Female,157.48000000000002,68.0388555,10.0,0.0
17.0,Female,167.64000000000001,81.6466266,10.0,10.0
7.0,Male,121.92,29.48350405,15.0,10.0
75.0,Male,175.26,102.05828325,20.0,
74.0,Female,165.1,72.57477920000001,20.0,
72.0,Female,162.56,63.502931800000006,5.0,3.0
73.0,Male,172.72,75.29633342000001,4.0,3.0
32.0,Male,154.94,77.1107029,15.0,11.0
39.0,Male,170.18,70.30681735,8.0,3.0
65.0,Male,187.96,86.1825503,10.0,0.0
62.0,Female,162.56,54.4310844,10.0,0.0
61.0,Male,170.18,88.45051215000001,30.0,
56.0,Female,162.56,58.9670081,20.0,
66.0,Male,182.88,83.91458845000001,3.0,1.0
62.0,Female,165.1,61.23496995,20.0,0.0
68.0,Female,170.18,70.30681735,14.0,0.0
45.0,Male,187.96,88.45051215000001,3.0,1.0
15.0,Female,170.18,58.05982336,5.0,8.0
47.0,Female,172.72,67.13167076,10.0,4.0
17.0,Female,167.64000000000001,63.502931800000006,5.0,8.0
14.0,Male,180.34,68.0388555,5.0,8.0
11.0,Female,154.94,28.12272694,,
7.0,Male,137.16,26.30835746,,
72.0,Male,154.94,78.92507238,,
29.0,Male,187.96,88.45051215000001,4.0,4.0
32.0,Female,175.26,54.4310844,4.0,4.0
57.0,Male,182.88,92.98643585,5.0,0.0
45.0,Female,170.18,70.30681735,3.0,0.0
64.0,Male,187.96,90.718474,10.0,
60.0,Female,170.18,58.9670081,10.0,
33.0,Female,170.18,63.502931800000006,17.0,2.0
33.0,Male,182.88,61.23496995,12.0,0.0
67.0,Male,200.66,113.3980925,5.0,
67.0,Female,167.64000000000001,56.69904625,20.0,
49.0,Male,170.18,108.8621688,40.0,4.0
49.0,Female,162.56,81.6466266,15.0,
88.0,Male,154.94,88.45051215000001,30.0,5.0
36.0,Male,185.42,145.14955840000002,8.0,2.0
37.0,Female,167.64000000000001,81.6466266,12.0,0.0
10.0,Male,152.4,40.8233133,12.0,4.0
8.0,Male,142.24,34.01942775,12.0,4.0
5.0,Male,96.52,24.04039561,16.0,
2.0,Male,81.28,14.51495584,16.0,
60.0,Male,154.94,70.30681735,15.0,5.0
41.0,Female,170.18,63.502931800000006,15.0,
27.0,Female,167.64000000000001,86.1825503,10.0,
6.0,Male,106.67999999999999,24.947580350000003,,
3.0,Male,114.3,18.143694800000002,,
0.06,Female,45.72,3.62873896,,
30.0,Male,185.42,83.91458845000001,8.0,
40.0,Male,170.18,86.1825503,,40.0
40.0,Female,160.02,54.4310844,30.0,
10.0,Female,162.56,27.2155422,,25.0
7.0,Male,109.22,22.6796185,,10.0
16.0,Male,175.26,97.52235955,8.0,12.0
13.0,Female,124.46000000000001,49.895160700000005,8.0,6.0
43.0,Male,180.34,81.6466266,5.0,2.0
42.0,Female,160.02,54.4310844,5.0,
16.0,Male,175.26,68.0388555,5.0,10.0
13.0,Male,172.72,81.6466266,5.0,2.0
50.0,Male,190.5,127.00586360000001,,45.0
47.0,Female,172.72,58.9670081,30.0,10.0
20.0,Female,170.18,49.895160700000005,10.0,15.0
15.0,Female,167.64000000000001,46.72001411,10.0,15.0
9.0,Male,139.7,42.63768278,,30.0
17.0,Female,170.18,49.895160700000005,10.0,15.0
44.0,Male,175.26,79.37866475,25.0,3.0
44.0,Female,175.26,73.93555631000001,15.0,
17.0,Female,162.56,47.62719885,23.0,6.0
9.0,Female,124.46000000000001,36.287389600000004,15.0,5.0
14.0,Male,175.26,63.502931800000006,20.0,12.0
62.0,Female,157.48000000000002,57.152638620000005,9.0,
64.0,Male,182.88,83.91458845000001,9.0,
72.0,Male,175.26,95.2543977,25.0,
69.0,Female,160.02,72.57477920000001,26.0,
44.0,Male,175.26,102.05828325,8.0,
82.0,Female,160.02,73.48196394,28.0,
59.0,Male,180.34,77.1107029,40.0,10.0
56.0,Female,144.78,54.4310844,29.0,
33.0,Male,180.34,113.3980925,35.0,2.0
29.0,Female,162.56,90.718474,20.0,1.0
8.0,Male,127.0,23.586803240000002,15.0,0.0
1.0,Female,76.2,10.43262451,10.0,0.0
5.0,Male,119.38,20.41165665,30.0,2.0
72.0,Male,162.56,72.57477920000001,20.0,3.0
70.0,Female,162.56,63.502931800000006,60.0,3.0
45.0,Male,154.94,68.0388555,40.0,40.0
77.0,Female,157.48000000000002,64.86370891,15.0,
77.0,Female,167.64000000000001,92.53284348000001,3.0,
36.0,Male,187.96,83.91458845000001,5.0,2.0
33.0,Female,170.18,58.9670081,1.0,1.0
3.0,Female,101.6,16.329325320000002,,
1.0,Male,73.66,11.33980925,,
82.0,Male,165.1,66.22448602,40.0,1.0
55.0,Female,154.94,45.359237,5.0,
35.0,Male,154.94,79.37866475,5.0,25.0
27.0,Female,162.56,48.534383590000004,55.0,5.0
27.0,Male,154.94,83.91458845000001,55.0,6.0
4.0,Male,96.52,16.329325320000002,85.0,0.0
68.0,Male,175.26,104.32624510000001,40.0,
69.0,Female,170.18,86.1825503,40.0,
82.0,Female,162.56,54.4310844,7.0,
36.0,Male,187.96,106.59420695,40.0,0.0
37.0,Female,157.48000000000002,58.9670081,70.0,1.0
12.0,Female,154.94,38.55535145,35.0,0.0
10.0,Female,152.4,34.01942775,35.0,0.0
65.0,Female,167.64000000000001,72.57477920000001,4.0,
58.0,Female,154.94,83.91458845000001,2.0,
45.0,Male,154.94,83.91458845000001,15.0,
46.0,Female,154.94,86.1825503,10.0,
54.0,Male,154.94,86.1825503,7.0,1.0
44.0,Male,167.64000000000001,74.84274105,10.0,2.0
45.0,Female,167.64000000000001,61.23496995,5.0,2.0
10.0,Male,127.0,31.751465900000003,5.0,5.0
60.0,Male,182.88,113.3980925,15.0,5.0
60.0,Female,170.18,72.57477920000001,40.0,
35.0,Male,154.94,88.45051215000001,3.0,0.0
30.0,Female,180.34,81.6466266,50.0,10.0
29.0,Male,182.88,111.13013065000001,30.0,10.0
65.0,Female,165.1,61.23496995,35.0,
54.0,Male,172.72,90.718474,40.0,
65.0,Male,185.42,74.84274105,15.0,
70.0,Female,162.56,86.1825503,6.0,
27.0,Male,182.88,142.88159655,5.0,1.0
70.0,Male,185.42,79.37866475,,
70.0,Female,167.64000000000001,72.12118683,,
46.0,Male,175.26,72.57477920000001,10.0,
45.0,Female,157.48000000000002,56.69904625,10.0,
18.0,Female,162.56,54.4310844,2.0,
14.0,Male,182.88,58.9670081,10.0,2.0
77.0,Male,182.88,54.4310844,8.0,
73.0,Male,182.88,113.3980925,40.0,
74.0,Male,154.94,79.37866475,70.0,6.0
41.0,Female,154.94,50.80234544,7.0,2.0
77.0,Male,182.88,99.79032140000001,14.0,
71.0,Female,170.18,72.57477920000001,21.0,
50.0,Male,195.57999999999998,81.6466266,40.0,10.0
69.0,Male,180.34,83.91458845000001,3.0,2.0
69.0,Female,162.56,54.4310844,12.0,2.0
71.0,Male,154.94,85.27536556,,
68.0,Female,154.94,58.05982336,4.0,1.0
58.0,Male,180.34,86.1825503,10.0,
57.0,Female,170.18,90.718474,10.0,
70.0,Male,154.94,72.57477920000001,8.0,4.0
65.0,Female,175.26,72.57477920000001,20.0,6.0
30.0,Female,180.34,72.57477920000001,10.0,8.0
67.0,Male,187.96,108.8621688,3.0,10.0
63.0,Female,167.64000000000001,63.502931800000006,3.0,10.0
48.0,Female,157.48000000000002,81.6466266,8.0,2.0
49.0,Male,172.72,63.502931800000006,8.0,2.0
19.0,Female,175.26,68.94604024,2.0,0.0
16.0,Male,175.26,52.163122550000004,6.0,3.0
17.0,Female,160.02,52.163122550000004,6.0,8.0
57.0,Male,167.64000000000001,59.420600470000004,8.0,1.0
74.0,Male,175.26,97.52235955,7.0,0.0
70.0,Female,157.48000000000002,72.57477920000001,5.0,0.0
61.0,Female,172.72,86.1825503,5.0,1.0
63.0,Male,182.88,113.3980925,10.0,5.0
45.0,Male,172.72,97.52235955,3.0,4.0
43.0,Female,162.56,56.69904625,5.0,2.0
19.0,Female,167.64000000000001,54.4310844,6.0,4.0
18.0,Male,172.72,72.57477920000001,3.0,10.0
86.0,Male,175.26,80.28584949,21.0,
78.0,Female,149.86,40.8233133,4.0,
79.0,Male,154.94,77.1107029,2.0,0.0
75.0,Female,170.18,81.6466266,0.0,0.0
51.0,Female,167.64000000000001,52.163122550000004,14.0,
53.0,Male,175.26,90.718474,0.0,0.0
50.0,Female,172.72,86.1825503,0.0,0.0
21.0,Female,160.02,90.718474,4.0,0.0
50.0,Female,172.72,95.2543977,18.0,3.0
33.0,Male,182.88,136.077711,0.0,0.0
34.0,Female,160.02,81.6466266,6.0,0.0
10.0,Male,121.92,31.751465900000003,0.0,0.0
55.0,Male,154.94,131.5417873,48.0,10.0
54.0,Female,154.94,90.718474,48.0,0.0
29.0,Male,193.04,145.14955840000002,30.0,0.0
54.0,Male,190.5,99.79032140000001,15.0,10.0
51.0,Female,175.26,52.163122550000004,10.0,10.0
23.0,Male,187.96,88.45051215000001,10.0,
61.0,Female,157.48000000000002,81.6466266,40.0,0.0
39.0,Male,187.96,95.2543977,1.0,2.0
39.0,Female,165.1,90.718474,0.0,0.0
3.0,Male,93.98,14.51495584,,
0.0,Female,53.34,3.17514659,,
91.0,Female,167.64000000000001,68.0388555,2.0,14.0
69.0,Male,182.88,94.80080533,30.0,3.0
66.0,Female,154.94,71.66759446,14.0,3.0
29.0,Male,180.34,89.35769689,20.0,11.0
27.0,Female,162.56,64.41011654,8.0,2.0
74.0,Male,187.96,76.65711053,15.0,
73.0,Male,170.18,99.79032140000001,7.0,2.0
65.0,Male,175.26,72.57477920000001,10.0,
65.0,Female,157.48000000000002,61.23496995,5.0,
56.0,Female,170.18,79.37866475,72.0,7.0
58.0,Male,154.94,86.1825503,20.0,40.0
14.0,Female,154.94,79.37866475,5.0,5.0
12.0,Female,152.4,58.9670081,5.0,5.0
65.0,Male,172.72,108.8621688,25.0,
60.0,Female,157.48000000000002,72.57477920000001,25.0,
62.0,Male,154.94,81.6466266,3.0,
60.0,Female,165.1,63.502931800000006,2.0,
